Park,ParkLatitude,ParkLongitude,Venue,VenueLatitude,VenueLongitude,VenueCategory,Distance
Soundview Terrace,47.640849,-122.37141,Pho Than Brothers,47.649704264710806,-122.3500004984655,Asian Restaurant,1885.9989543547742
Soundview Terrace,47.640849,-122.37141,Seattle Biscuit Company,47.65621,-122.362396,Café,1837.2603994606354
Soundview Terrace,47.640849,-122.37141,Ying Thai Kitchen,47.639036874805534,-122.35682961681684,Thai Restaurant,1113.986991817608
Soundview Terrace,47.640849,-122.37141,The Backdoor,47.652335228849964,-122.352755901177,American Restaurant,1896.1198376519833
Soundview Terrace,47.640849,-122.37141,Bay Cafe - Fishermen's Terminal,47.65574511807368,-122.38040286516144,Diner,1788.7148900514085
Soundview Terrace,47.640849,-122.37141,Le Coin,47.65785623959084,-122.35010234393957,French Restaurant,2477.5536882469046
Soundview Terrace,47.640849,-122.37141,The Golden Olive,47.623951021495245,-122.35674686691168,Mediterranean Restaurant,2178.1107908385243
Soundview Terrace,47.640849,-122.37141,Jai Thai,47.6503858986195,-122.35000936183536,Thai Restaurant,1926.0821186410521
Soundview Terrace,47.640849,-122.37141,Domani Pizzeria And Restaurant,47.63279484878851,-122.35714458062306,Pizza Place,1396.8201137413055
Soundview Terrace,47.640849,-122.37141,Big Marios QUEEN ANNE,47.62682133224515,-122.34758150186869,Pizza Place,2374.7187108112043
Soundview Terrace,47.640849,-122.37141,Einstein Bros. Bagels,47.64963973680457,-122.36444792453828,Bagel Shop,1108.5632994398527
Soundview Terrace,47.640849,-122.37141,Top Pot Doughnuts,47.662873084286296,-122.37418127844528,Donut Shop,2457.5504707024006
Soundview Terrace,47.640849,-122.37141,The Dish Cafe,47.66027961326462,-122.36589823724724,Breakfast Spot,2199.6910703845615
Soundview Terrace,47.640849,-122.37141,Giddy Up Burgers & Greens,47.66214295111249,-122.36782331413806,Burger Joint,2382.8212198786796
Soundview Terrace,47.640849,-122.37141,Tup Tim Thai,47.62470905115596,-122.35899821131493,Thai Restaurant,2022.4467279259914
Soundview Terrace,47.640849,-122.37141,35th Street Bistro,47.65035370561967,-122.34945971566671,French Restaurant,1958.75718503207
Soundview Terrace,47.640849,-122.37141,Agrodolce,47.65038523577004,-122.34928183725864,Italian Restaurant,1971.9056599331557
Soundview Terrace,47.640849,-122.37141,Caffe Zingaro,47.624561974100935,-122.35436748419063,Café,2218.0203245042635
South Passage Point Park,47.652087,-122.322486,Sebi's Bistro,47.651358993812906,-122.32141047503843,Eastern European Restaurant,114.36922810034159
South Passage Point Park,47.652087,-122.322486,Le Fournil,47.650952634042,-122.3218201739864,Café,135.68008918589072
South Passage Point Park,47.652087,-122.322486,Sushi Kappo Tamura,47.648665888438295,-122.32339821378416,Sushi Restaurant,386.4958330266281
South Passage Point Park,47.652087,-122.322486,Voula's Offshore Cafe,47.654708860400845,-122.32163395119193,Diner,298.45264548885365
South Passage Point Park,47.652087,-122.322486,Ivar's Salmon House,47.653525055509455,-122.32383150174479,Seafood Restaurant,189.15988640618366
South Passage Point Park,47.652087,-122.322486,Westward,47.65167823490946,-122.32891236313513,Seafood Restaurant,484.92144890277484
South Passage Point Park,47.652087,-122.322486,Ivars Fish Bar,47.653859238978384,-122.3239325537274,Seafood Restaurant,225.02396501031706
South Passage Point Park,47.652087,-122.322486,Little Lago,47.647499958918466,-122.31771788276757,Deli / Bodega,623.2397127278373
South Passage Point Park,47.652087,-122.322486,Lake Union Cafe,47.64937704175839,-122.32294783085041,Café,303.29384054835634
South Passage Point Park,47.652087,-122.322486,Portage Bay Cafe,47.657569510983905,-122.31775645957669,Breakfast Spot,705.55081484904
South Passage Point Park,47.652087,-122.322486,Mr. Gyro's,47.661361306707896,-122.32591498606554,Mediterranean Restaurant,1062.8364789455732
South Passage Point Park,47.652087,-122.322486,Mammoth,47.64220906730317,-122.32603027181642,Sandwich Place,1130.0848869463841
South Passage Point Park,47.652087,-122.322486,Agua Verde Cafe,47.65163409310244,-122.3143551757222,Mexican Restaurant,612.9087131895885
South Passage Point Park,47.652087,-122.322486,45th Stop N Shop & Poke Bar,47.66131546757413,-122.33032690941532,Poke Place,1183.0940316914546
South Passage Point Park,47.652087,-122.322486,Dick's Drive-In,47.661054,-122.327774,Burger Joint,1073.2049002153908
South Passage Point Park,47.652087,-122.322486,Rancho Bravo Tacos,47.6613862455307,-122.32675549672285,Food Truck,1082.5250362614483
South Passage Point Park,47.652087,-122.322486,UW: Cultivate,47.65649954272403,-122.31466217745071,New American Restaurant,765.5948360748166
South Passage Point Park,47.652087,-122.322486,Sizzle&Crunch,47.658331064824885,-122.313561130449,Vietnamese Restaurant,965.1245822674119
South Passage Point Park,47.652087,-122.322486,Cantinetta,47.65189081492821,-122.33617923355142,Italian Restaurant,1028.9471116194522
South Passage Point Park,47.652087,-122.322486,Ezell's Famous Chicken,47.66150944254662,-122.33084751714829,Fried Chicken Joint,1221.4872108014306
South Passage Point Park,47.652087,-122.322486,Irwin’s Neighborhood Bakery and Cafe,47.65542,-122.33283,Café,860.9136672002478
South Passage Point Park,47.652087,-122.322486,TNT Taqueria,47.66142381419963,-122.33289515954182,Taco Place,1299.6390806596871
South Passage Point Park,47.652087,-122.322486,Pho Than Brothers,47.6613619947598,-122.33088502668579,Asian Restaurant,1208.9249158275118
South Passage Point Park,47.652087,-122.322486,Sea Wolf Bakery,47.651034157597245,-122.34305327220815,Bakery,1549.5743330226915
South Passage Point Park,47.652087,-122.322486,Kabul Afghan Cuisine,47.66126853632811,-122.33121831894206,Restaurant,1213.4234508712918
South Passage Point Park,47.652087,-122.322486,Manolin,47.651003772836646,-122.34319778589467,American Restaurant,1560.6578484628594
South Passage Point Park,47.652087,-122.322486,Trinity Market,47.659708452438935,-122.31772446226515,Deli / Bodega,919.7797053175954
South Passage Point Park,47.652087,-122.322486,Shawarma King,47.660923482286385,-122.31319861700943,Mediterranean Restaurant,1204.983224089081
South Passage Point Park,47.652087,-122.322486,Little Water Cantina,47.64727122783545,-122.32514877569582,Mexican Restaurant,571.5862796051199
South Passage Point Park,47.652087,-122.322486,The Whale Wins,47.64968571247158,-122.3425076573946,New American Restaurant,1527.6861840014965
South Passage Point Park,47.652087,-122.322486,Joule,47.649646005848254,-122.34260460665192,Korean Restaurant,1535.632814669791
South Passage Point Park,47.652087,-122.322486,Arepa Venezuelan Kitchen,47.66482431735755,-122.31271717588656,South American Restaurant,1595.0028737653315
South Passage Point Park,47.652087,-122.322486,Kamonegi,47.65396990276754,-122.34441476035772,Japanese Restaurant,1660.6327623399497
South Passage Point Park,47.652087,-122.322486,Jhanjay Vegetarian Thai Cuisine,47.66143471477418,-122.3367502400843,Thai Restaurant,1492.754888099425
South Passage Point Park,47.652087,-122.322486,RoRo BBQ,47.65119192307642,-122.34259682296631,Cuban Restaurant,1514.1268602443267
South Passage Point Park,47.652087,-122.322486,Amazing Thai,47.66678262806658,-122.31728953239886,Thai Restaurant,1679.8916536041795
South Passage Point Park,47.652087,-122.322486,Cicchetti,47.63809505791794,-122.32639227606501,Italian Restaurant,1583.116509917455
South Passage Point Park,47.652087,-122.322486,Issian Stone Grill,47.66144867059646,-122.33829231193815,Japanese Restaurant,1578.9900467771174
South Passage Point Park,47.652087,-122.322486,Burger & Kabob Hut,47.65815733081146,-122.3133019208848,Burger Joint,965.1471853607216
South Passage Point Park,47.652087,-122.322486,Cedars in University District,47.664738869650215,-122.31449514627457,Indian Restaurant,1529.3945873711255
South Passage Point Park,47.652087,-122.322486,Thai Tom,47.6626054903407,-122.313312292099,Thai Restaurant,1357.4125505032293
South Passage Point Park,47.652087,-122.322486,Tutta Bella Neapolitan Pizzeria,47.66041724886297,-122.34244449029059,Pizza Place,1762.2863922987174
South Passage Point Park,47.652087,-122.322486,Tilth,47.66132619444158,-122.34003979167498,New American Restaurant,1671.528769521345
South Passage Point Park,47.652087,-122.322486,Cubes Baking Co.,47.661227,-122.330506,Bakery,1181.3775038027495
South Passage Point Park,47.652087,-122.322486,Saigon Deli,47.658204903049466,-122.314335102769,Vietnamese Restaurant,915.2077910533044
South Passage Point Park,47.652087,-122.322486,Pagliacci Pizza,47.641486007118175,-122.31994059302973,Pizza Place,1194.0695396636831
South Passage Point Park,47.652087,-122.322486,Chipotle Mexican Grill,47.659239936141866,-122.31340227422236,Mexican Restaurant,1047.9124464300114
South Passage Point Park,47.652087,-122.322486,Seattle Meowtropolitan,47.661376313527434,-122.34279925340857,Café,1842.58651326003
South Passage Point Park,47.652087,-122.322486,Aladdin Gyro-Cery,47.6579903456286,-122.3133720522155,Middle Eastern Restaurant,948.4473230643757
South Passage Point Park,47.652087,-122.322486,MOD Pizza,47.65851336,-122.31241073,Pizza Place,1040.8477299975684
South Passage Point Park,47.652087,-122.322486,Din Tai Fung 鼎泰豐,47.661567,-122.299725,Dumpling Restaurant,2008.5600360171768
South Passage Point Park,47.652087,-122.322486,Ugly Mug Cafe,47.65986648519373,-122.31367437660944,Café,1089.1706343318608
South Passage Point Park,47.652087,-122.322486,Taste of India,47.669149819164495,-122.31749829888572,Indian Restaurant,1933.746437992024
South Passage Point Park,47.652087,-122.322486,Canlis,47.64306413335886,-122.34675376094124,American Restaurant,2081.0534168954387
South Passage Point Park,47.652087,-122.322486,Palmi Korean BBQ,47.66245829544689,-122.31300631796296,Korean Restaurant,1355.2730223006308
South Passage Point Park,47.652087,-122.322486,Pizza Pi,47.66851215184069,-122.31299213166906,Pizza Place,1960.5058651554466
South Passage Point Park,47.652087,-122.322486,Araya's Vegetarian Place,47.66780250717422,-122.31299365631908,Vegetarian / Vegan Restaurant,1887.1864163307102
South Passage Point Park,47.652087,-122.322486,Pagliacci Pizza,47.65550254761737,-122.34274838542088,Pizza Place,1568.8319468184586
South Passage Point Park,47.652087,-122.322486,Abay Ethiopian Restaurant,47.6412303103596,-122.3200447153544,Ethiopian Restaurant,1220.940577476278
South Passage Point Park,47.652087,-122.322486,Pho Shizzle,47.65937272193782,-122.31330164988421,Vietnamese Restaurant,1064.0456608291677
South Passage Point Park,47.652087,-122.322486,4649 Yoroshiku Japanese Restaurant,47.661215999999996,-122.33433799999999,Japanese Restaurant,1350.1377310734565
South Passage Point Park,47.652087,-122.322486,Evergreens,47.64941888975278,-122.34813966132334,Salad Place,1949.9952600401305
South Passage Point Park,47.652087,-122.322486,I Love Teriyaki,47.648833732592045,-122.3431574111393,Japanese Restaurant,1594.5693728164167
South Passage Point Park,47.652087,-122.322486,Fremont Bowl,47.659100543865,-122.35001944268794,Japanese Restaurant,2210.44513965285
South Passage Point Park,47.652087,-122.322486,Rock Creek Seafood & Spirits,47.65944048591234,-122.34975814819336,Seafood Restaurant,2205.8112595189245
South Passage Point Park,47.652087,-122.322486,Musashi's,47.66145154294246,-122.34050115305887,Sushi Restaurant,1707.4634914815967
South Passage Point Park,47.652087,-122.322486,Mighty-O Donuts,47.66878992435722,-122.33319420885708,Donut Shop,2023.7953185615295
South Passage Point Park,47.652087,-122.322486,Samir's Mediterranean Grill,47.65981806866365,-122.3134185846746,Mediterranean Restaurant,1096.7302117732518
South Passage Point Park,47.652087,-122.322486,Jake's Coffee,47.66316937577712,-122.31573568753731,Café,1332.435240098215
South Passage Point Park,47.652087,-122.322486,Xi'an Noodles,47.66819064779712,-122.313117015416,Chinese Restaurant,1923.801856567666
South Passage Point Park,47.652087,-122.322486,Otter Bar & Burger,47.6419357970355,-122.32601760480871,Burger Joint,1159.4165158442195
South Passage Point Park,47.652087,-122.322486,Taste of Xi'an,47.66195707272306,-122.31333743786145,Chinese Restaurant,1294.8158042948614
South Passage Point Park,47.652087,-122.322486,Perche No Pasta & Vino,47.66414,-122.34121,Italian Restaurant,1942.698933003779
South Passage Point Park,47.652087,-122.322486,Uneeda Burger,47.65940001082832,-122.34997135824473,Burger Joint,2219.042681177617
South Passage Point Park,47.652087,-122.322486,Terry's 14 Carrot Cafe,47.63992311069715,-122.32602577814957,Sandwich Place,1378.3258678081277
South Passage Point Park,47.652087,-122.322486,Pam's Kitchen,47.6613609295696,-122.33659245829942,Caribbean Restaurant,1478.5377833874827
South Passage Point Park,47.652087,-122.322486,Paseo Caribbean Food,47.658519309995754,-122.35011164625412,Caribbean Restaurant,2195.041195596895
South Passage Point Park,47.652087,-122.322486,Bar Charlie,47.65340359930809,-122.34263779580694,Restaurant,1520.959771180133
South Passage Point Park,47.652087,-122.322486,Eve,47.649514707868434,-122.3492896642033,New American Restaurant,2033.901910526866
South Passage Point Park,47.652087,-122.322486,Grand Central Bakery,47.63449138947322,-122.32513964833818,Bakery,1966.4741767888252
South Passage Point Park,47.652087,-122.322486,Shultzy's Sausage,47.65730136821427,-122.31303055547056,German Restaurant,916.8725814848974
South Passage Point Park,47.652087,-122.322486,Mkt.,47.66876424197663,-122.33330341299705,Restaurant,2024.4537490931195
South Passage Point Park,47.652087,-122.322486,Shawn O'Donnell's,47.651457956005146,-122.350164706388,Irish Pub,2080.570932038306
South Passage Point Park,47.652087,-122.322486,U:DON Fresh Japanese Noodle Station,47.661795486804216,-122.3131942154418,Udon Restaurant,1285.4355120629154
South Passage Point Park,47.652087,-122.322486,Evergreens,47.662122592254654,-122.29864201528116,Salad Place,2110.242571514722
South Passage Point Park,47.652087,-122.322486,Rocking Wok Taiwanese Cuisine,47.65929724696881,-122.34084782544926,Asian Restaurant,1595.3896836124245
South Passage Point Park,47.652087,-122.322486,Cafe Turko,47.64924034428274,-122.34701050922804,Turkish Restaurant,1869.4581188006716
South Passage Point Park,47.652087,-122.322486,Northlake Tavern and Pizza,47.654676201809025,-122.3214667091697,Pizza Place,297.88661876156635
South Passage Point Park,47.652087,-122.322486,Molly's Salads,47.65635876763896,-122.31180078109377,Sandwich Place,932.6888085618812
South Passage Point Park,47.652087,-122.322486,Kisaku Sushi,47.66875090549088,-122.33316918518949,Sushi Restaurant,2019.0674831485308
South Passage Point Park,47.652087,-122.322486,Chi Mac,47.66204401402561,-122.31325627284023,Korean Restaurant,1306.2440845130247
South Passage Point Park,47.652087,-122.322486,Eltana Wood-Fired Bagel Cafe,47.654330948012905,-122.34251206174599,Bagel Shop,1524.9868784220319
South Passage Point Park,47.652087,-122.322486,Which Wich? Superior Sandwiches,47.663767218344184,-122.31311088608696,Sandwich Place,1477.3068203665182
South Passage Point Park,47.652087,-122.322486,Little Thai,47.65828779071395,-122.31383058633206,Thai Restaurant,947.6687282124776
South Passage Point Park,47.652087,-122.322486,Jimmy John's,47.65809449738099,-122.31342543328395,Sandwich Place,953.6308118499874
South Passage Point Park,47.652087,-122.322486,Mr. Lu's Seafood & Burgers,47.66464040106752,-122.31306624251577,Burger Joint,1564.8458241190401
South Passage Point Park,47.652087,-122.322486,Itadakimasu,47.6643435633212,-122.3142906778472,Asian Restaurant,1495.3276212601957
South Passage Point Park,47.652087,-122.322486,Revel WC,47.652014,-122.353926,Korean Restaurant,2361.9680503896407
South Passage Point Park,47.652087,-122.322486,Mountaineering Club,47.6615138464492,-122.31461093776959,Restaurant,1203.5313839381965
South Passage Point Park,47.652087,-122.322486,Le Messe,47.63591353244978,-122.32587570845034,Restaurant,1816.1683885391785
Spring Street Mini Park,47.611801,-122.3124,Bar Cotto,47.61508819565661,-122.31280914887527,Italian Restaurant,366.7717837552796
Spring Street Mini Park,47.611801,-122.3124,Spinasse,47.6150499,-122.31442,Italian Restaurant,391.84746941007177
Spring Street Mini Park,47.611801,-122.3124,Nue,47.61461527263371,-122.31415466717527,Gastropub,339.57041412797315
Spring Street Mini Park,47.611801,-122.3124,Momiji,47.614866128250334,-122.31669430946894,Sushi Restaurant,469.4365812022776
Spring Street Mini Park,47.611801,-122.3124,General Porpoise Coffee & Doughnuts,47.613048369367704,-122.31877882545172,Donut Shop,499.2268751645407
Spring Street Mini Park,47.611801,-122.3124,Bar Melusine,47.613051,-122.31839699999999,French Restaurant,471.8036652891694
Spring Street Mini Park,47.611801,-122.3124,Café Presse,47.612081547222424,-122.31702755169712,French Restaurant,349.30992946793197
Spring Street Mini Park,47.611801,-122.3124,Dingfelder’s Deli,47.61533290567046,-122.31436584505886,Deli / Bodega,419.57871828771533
Spring Street Mini Park,47.611801,-122.3124,Cafe Pettirosso,47.613990862043565,-122.3180926428644,Café,492.3922543287929
Spring Street Mini Park,47.611801,-122.3124,Skillet Capitol Hill,47.613091496942566,-122.3140458933165,Diner,189.4703216847818
Spring Street Mini Park,47.611801,-122.3124,Ba Bar,47.60714856912168,-122.31657821247472,Vietnamese Restaurant,605.191020683254
Spring Street Mini Park,47.611801,-122.3124,Manao,47.61535013202713,-122.31573768197502,Thai Restaurant,467.6290924221413
Spring Street Mini Park,47.611801,-122.3124,L'Oursin,47.60616043653752,-122.31472055101057,French Restaurant,650.9516211047942
Spring Street Mini Park,47.611801,-122.3124,La Spiga,47.61369632522005,-122.31711917062448,Italian Restaurant,412.65865833399965
Spring Street Mini Park,47.611801,-122.3124,Barrio Mexican Kitchen & Bar,47.61370304240831,-122.3167493786048,Mexican Restaurant,389.419365469296
Spring Street Mini Park,47.611801,-122.3124,Byrek & Baguette,47.60892870074456,-122.31681996933546,Eastern European Restaurant,460.889973617152
Spring Street Mini Park,47.611801,-122.3124,Lark,47.61233955613822,-122.31966765800051,New American Restaurant,549.6760700117281
Spring Street Mini Park,47.611801,-122.3124,8oz Burger Bar,47.613094325624196,-122.320805464895,Burger Joint,648.0977534864031
Spring Street Mini Park,47.611801,-122.3124,Little Oddfellows,47.6147300769239,-122.32007833299481,Café,662.7927846438463
Spring Street Mini Park,47.611801,-122.3124,Omega Ouzeri,47.61495210000002,-122.3143814,Greek Restaurant,380.70210257818513
Spring Street Mini Park,47.611801,-122.3124,Marination Station,47.613887609852036,-122.32126031614756,Hawaiian Restaurant,705.3786363207257
Spring Street Mini Park,47.611801,-122.3124,Aviv Hummus Bar,47.6187671511809,-122.31286189148885,Mediterranean Restaurant,775.2944486537697
Spring Street Mini Park,47.611801,-122.3124,Cure Seattle | Capitol Hill Bar & Charcuterie,47.615917585068466,-122.32019081711769,American Restaurant,743.336098351372
Spring Street Mini Park,47.611801,-122.3124,Rancho Bravo Tacos,47.61507051397479,-122.31907836059746,Mexican Restaurant,619.8655271653752
Spring Street Mini Park,47.611801,-122.3124,Raised Doughnuts,47.611689,-122.303061,Donut Shop,702.249620608937
Spring Street Mini Park,47.611801,-122.3124,Danbo Ramen,47.615315705618116,-122.31609339170322,Ramen Restaurant,479.3819892387889
Spring Street Mini Park,47.611801,-122.3124,Bakery Nouveau,47.619882883320095,-122.3130269425024,Bakery,899.8020315282654
Spring Street Mini Park,47.611801,-122.3124,Honeyhole,47.61404473105211,-122.32319695290957,Sandwich Place,849.2032922834292
Spring Street Mini Park,47.611801,-122.3124,Oddfellows Cafe & Bar,47.61488637581576,-122.31949253950829,Café,634.0401992403139
Spring Street Mini Park,47.611801,-122.3124,Quinn's Pub,47.61404221248072,-122.31931387872451,Gastropub,576.4400029990555
Spring Street Mini Park,47.611801,-122.3124,Ezell's Famous Chicken,47.606404527721864,-122.3028900255417,Fried Chicken Joint,933.413505741238
Spring Street Mini Park,47.611801,-122.3124,Westman’s Bagel and Coffee,47.614769222025906,-122.31232232499454,Bagel Shop,330.0668859879714
Spring Street Mini Park,47.611801,-122.3124,Piroshki on Madison,47.60997767135053,-122.32333497159284,Snack Place,846.7681577769106
Spring Street Mini Park,47.611801,-122.3124,Fogón Cocina Mexicana,47.61530885458197,-122.32439034594078,Mexican Restaurant,982.1988524489898
Spring Street Mini Park,47.611801,-122.3124,Tamari Bar,47.615309755928564,-122.32532402440685,Japanese Restaurant,1047.030918832218
Spring Street Mini Park,47.611801,-122.3124,adey abeba,47.612735,-122.303843,Ethiopian Restaurant,651.6664174092062
Spring Street Mini Park,47.611801,-122.3124,OOINK,47.61395488036888,-122.3213015726264,Ramen Restaurant,710.7930131807691
Spring Street Mini Park,47.611801,-122.3124,Annapurna Cafe,47.6185916562865,-122.32094848642015,Indian Restaurant,991.4876504545836
Spring Street Mini Park,47.611801,-122.3124,FOB Poke Bar,47.615916885479145,-122.32081246184453,Poke Place,780.6467114436311
Spring Street Mini Park,47.611801,-122.3124,Katsu Burger,47.61352238840085,-122.31683362884104,Burger Joint,384.367846591163
Spring Street Mini Park,47.611801,-122.3124,Tacos Chukis,47.62051963308049,-122.32151554380064,Taco Place,1187.128497878371
Spring Street Mini Park,47.611801,-122.3124,Dick's Drive-In,47.61932650656535,-122.32107584876735,Burger Joint,1060.890032363222
Spring Street Mini Park,47.611801,-122.3124,Eltana Wood-Fired Bagel Cafe,47.614995695717795,-122.31676902643656,Bagel Shop,483.7925624128933
Spring Street Mini Park,47.611801,-122.3124,Via Tribunali,47.61404471497338,-122.31999827478165,Pizza Place,623.3465480752601
Spring Street Mini Park,47.611801,-122.3124,Amandine Bakeshop,47.61351533124047,-122.31818183303692,Bakery,474.64340070589725
Spring Street Mini Park,47.611801,-122.3124,Tacos Chukis,47.6128935617665,-122.30294455071352,Taco Place,721.1899990238427
Spring Street Mini Park,47.611801,-122.3124,Queen Bee Cafe,47.618578078237675,-122.30358843970993,Café,1003.2857547196437
Spring Street Mini Park,47.611801,-122.3124,Kin Dee,47.61917800000001,-122.302208,Thai Restaurant,1122.411788367811
Spring Street Mini Park,47.611801,-122.3124,Mamnoon,47.614376,-122.32779,Middle Eastern Restaurant,1191.9391505495569
Spring Street Mini Park,47.611801,-122.3124,Crumble & Flake,47.617788472054656,-122.32604945446043,Bakery,1223.1744006860552
Spring Street Mini Park,47.611801,-122.3124,Stateside,47.61407538832333,-122.3273537519678,Vietnamese Restaurant,1152.338564448497
Spring Street Mini Park,47.611801,-122.3124,Kedai Makan,47.61786262553451,-122.3267291671212,Malay Restaurant,1270.7020207530659
Spring Street Mini Park,47.611801,-122.3124,Homegrown,47.61475082601138,-122.32811456169942,Sandwich Place,1226.119778808546
Spring Street Mini Park,47.611801,-122.3124,Spice Waala,47.62172,-122.31266000000001,Indian Restaurant,1102.996016142561
Spring Street Mini Park,47.611801,-122.3124,Cafe Selam,47.60786326046941,-122.29730498390884,Ethiopian Restaurant,1216.4544423574155
Spring Street Mini Park,47.611801,-122.3124,Two Doors Down,47.62005082513051,-122.30139839075535,American Restaurant,1235.0623911708635
Spring Street Mini Park,47.611801,-122.3124,Feed Co Burger,47.61284187776742,-122.30145471931594,Burger Joint,830.9938693951526
Spring Street Mini Park,47.611801,-122.3124,Betsutenjin,47.613310712042214,-122.31950274565756,Ramen Restaurant,559.7610735496925
Spring Street Mini Park,47.611801,-122.3124,George's Sausage & Delicatessen,47.60852706623307,-122.32701413275929,Sandwich Place,1157.500441967621
Spring Street Mini Park,47.611801,-122.3124,Plenty Of Clouds,47.614938,-122.31246000000002,Chinese Restaurant,348.80960346354067
Spring Street Mini Park,47.611801,-122.3124,Fat's Chicken & Waffles,47.60815345682127,-122.29644248006271,Fried Chicken Joint,1266.4699717119288
Spring Street Mini Park,47.611801,-122.3124,Carmelo’s Tacos,47.61883828927761,-122.32512895096056,Taco Place,1236.0943037424436
Spring Street Mini Park,47.611801,-122.3124,Pho Bac Sup Shop,47.59944334159577,-122.31529782031113,Vietnamese Restaurant,1391.1276060016892
Spring Street Mini Park,47.611801,-122.3124,Little Big Burger,47.614174,-122.31666100000001,Burger Joint,415.01043311300435
Spring Street Mini Park,47.611801,-122.3124,Dino's Tomato Pie,47.618317,-122.32590800000001,Pizza Place,1247.4470631742954
Spring Street Mini Park,47.611801,-122.3124,Tamarind Tree,47.59982899733871,-122.31789066445101,Vietnamese Restaurant,1393.6355148760372
Spring Street Mini Park,47.611801,-122.3124,Coastal Kitchen,47.62280358366865,-122.31287788001616,Seafood Restaurant,1223.8262643685898
Spring Street Mini Park,47.611801,-122.3124,b~side,47.620753,-122.325622,Food Stand,1406.6478004318094
Spring Street Mini Park,47.611801,-122.3124,Terra Plata,47.61441014730252,-122.32804928953355,New American Restaurant,1211.7742345197155
Spring Street Mini Park,47.611801,-122.3124,Glo's,47.619366322103545,-122.32460463015234,Breakfast Spot,1244.7288570739079
Spring Street Mini Park,47.611801,-122.3124,Saigon Deli,47.599083542624065,-122.31536995647215,Vietnamese Restaurant,1431.4871971906125
Spring Street Mini Park,47.611801,-122.3124,Princi,47.61405332127554,-122.3281849037952,Bakery,1212.871764636254
Spring Street Mini Park,47.611801,-122.3124,Market House Corned Beef,47.61673862907868,-122.3307787519078,Sandwich Place,1486.7785025741148
Spring Street Mini Park,47.611801,-122.3124,Dough Zone Dumpling House,47.613386,-122.33223100000001,Dumpling Restaurant,1501.3194219216691
Spring Street Mini Park,47.611801,-122.3124,Yalla,47.617961,-122.325942,Lebanese Restaurant,1227.0067008802164
Spring Street Mini Park,47.611801,-122.3124,Seattle Fish Guys,47.598860406087944,-122.30245230001286,Seafood Restaurant,1621.589874830194
Spring Street Mini Park,47.611801,-122.3124,Wood Shop BBQ,47.59914107447791,-122.29924860515177,BBQ Joint,1720.2132289823005
Spring Street Mini Park,47.611801,-122.3124,Song Phang Kong,47.599148152523966,-122.31908013862102,Thai Restaurant,1493.7615164889937
Spring Street Mini Park,47.611801,-122.3124,Menya Musashi Niten Ichiryu,47.61440253883176,-122.32445575025088,Ramen Restaurant,951.4049073714568
Spring Street Mini Park,47.611801,-122.3124,Nuflours,47.62391104219923,-122.31256778891444,Bakery,1346.4885038485588
Spring Street Mini Park,47.611801,-122.3124,Dong Thap Noodles,47.599841809234114,-122.31739444930885,Noodle House,1381.670574689852
Spring Street Mini Park,47.611801,-122.3124,Chu Minh Tofu And Vegetarian Deli,47.59887052180143,-122.31751898103563,Vietnamese Restaurant,1488.2802753085862
Spring Street Mini Park,47.611801,-122.3124,Lan Huê,47.59919596087398,-122.32022778202317,Vietnamese Restaurant,1520.0438715550974
Spring Street Mini Park,47.611801,-122.3124,Biscuit B*tch,47.603237,-122.33201000000001,Breakfast Spot,1755.1870165196872
Spring Street Mini Park,47.611801,-122.3124,Golden Wheat Bakery,47.60806530527562,-122.29447645104842,Bakery,1410.1574859316909
Spring Street Mini Park,47.611801,-122.3124,Humble Pie,47.597634517511366,-122.31320518455999,Pizza Place,1576.2299857259577
Spring Street Mini Park,47.611801,-122.3124,Tsukushinbo,47.59996315315612,-122.32687778842212,Japanese Restaurant,1708.0293647702756
Spring Street Mini Park,47.611801,-122.3124,Monsoon,47.624790698446255,-122.3073497336278,Vietnamese Restaurant,1493.298557214264
Spring Street Mini Park,47.611801,-122.3124,Taneda Sushi In Kaiseki,47.620583,-122.3213,Sushi Restaurant,1183.6537071719586
Spring Street Mini Park,47.611801,-122.3124,Cherry Street Thai,47.608061939493176,-122.29655615650931,Thai Restaurant,1261.6930498493418
Spring Street Mini Park,47.611801,-122.3124,Kizuki Ramen & Izakaya,47.61538426299722,-122.32700589559937,Ramen Restaurant,1168.122344309979
Spring Street Mini Park,47.611801,-122.3124,Poquitos,47.61418403628306,-122.31926113527659,Mexican Restaurant,579.8989707105376
Spring Street Mini Park,47.611801,-122.3124,Top Pot Doughnuts,47.62462984576327,-122.32546961676249,Donut Shop,1731.9853924765323
Spring Street Mini Park,47.611801,-122.3124,Rione XIII,47.62206240881665,-122.31280586647922,Italian Restaurant,1141.300765070954
Spring Street Mini Park,47.611801,-122.3124,Marmite,47.61370607855138,-122.31805151583319,Soup Place,474.76125802978885
Spring Street Mini Park,47.611801,-122.3124,Il Corvo,47.60252187796596,-122.33195233639914,Italian Restaurant,1796.0172231604456
Spring Street Mini Park,47.611801,-122.3124,Juicy Cafe,47.604329354663065,-122.33095816698338,Café,1623.927447491999
Spring Street Mini Park,47.611801,-122.3124,Ian's Pizza On The Hill,47.61580557242095,-122.32077062201097,Pizza Place,770.8873966190383
Spring Street Mini Park,47.611801,-122.3124,Lionhead,47.6248805997334,-122.32082398938965,Szechuan Restaurant,1586.1286001164094
